Q95,Q7min,BFI,Q710,MAF,Qmed,Q10,MaxQ,MedAMax,Max30Day,Flashiness,RBI,CV,Model,Period,Scenario,Catchment
9.56004,8.957385714,0.474245403,9.06443,24.96650451,19.055,48.4523,149.27,100.427,2150.502,6.237808628,0.09532469,68.97546883,CM2.ssp5,2050s,ssp5,24008
9.8276,9.0551,0.486510243,9.19901,26.07396282,19.8385,51.2912,142.34,94.701,2333.67,6.239025805,0.090843798,66.71581027,CM3.ssp5,2050s,ssp5,24008
10.134,9.115714286,0.44410118,9.31065,30.56454386,22.228,62.5037,178.65,118.665,2804.608,7.405402605,0.107090829,72.55182232,CM4.ssp5,2050s,ssp5,24008
9.34999,8.916671429,0.44915489,8.99727,24.89174728,18.406,50.0602,168.68,104.65,2452.639,6.453135244,0.09406816,71.74478295,CM5.ssp5,2050s,ssp5,24008
9.594775,9.0108,0.473866301,9.08834,24.73007676,18.5535,48.3684,168.08,96.3675,2305.332,6.167888252,0.089951231,69.59326084,CM6.ssp5,2050s,ssp5,24008
9.453195,9.011714286,0.507377817,9.0388,22.54582212,17.0945,43.1105,174,86.986,1970.685,5.61321331,0.086476192,66.73298742,CM7.ssp5,2050s,ssp5,24008
9.55797,9.013728571,0.47831611,9.05791,25.37652351,19.0345,50.5,177.23,93.443,2416.292,6.40679977,0.093747993,70.68005007,CM8.ssp5,2050s,ssp5,24008
9.77448,9.052071429,0.499052381,9.14963,25.18423011,19.2275,49.0438,169.11,90.1845,2443.314,6.138991537,0.09366636,67.77321802,CM9.ssp5,2050s,ssp5,24008
10.3077,9.150757143,0.524089155,9.3768,26.61426949,21.288,50.2452,180,87.0225,2183.044,5.882830311,0.095785398,63.12519487,CM10.ssp5,2050s,ssp5,24008
9.594595,8.958357143,0.464858592,9.09718,25.25122735,18.478,51.7417,132.19,95.7335,2367.512,6.686259295,0.090826385,72.28904075,CM11.ssp5,2050s,ssp5,24008
10.24985,9.1859,0.513124531,9.19302,26.17736865,19.3385,50.7583,180.46,101.275,2427.099,6.169090279,0.100616105,70.109141,CM12.ssp5,2050s,ssp5,24008
9.16256,8.789428571,0.456942831,8.91987,23.29394243,16.464,48.113,220.61,97.26,2253.739,6.50604198,0.095596348,78.05641703,CM1.ssp5,2080s,ssp5,24008
9.30054,8.8716,0.463232502,8.97716,24.06135138,17.868,47.8264,146.18,99.0905,2154.705,6.429368617,0.094879258,71.66062683,CM2.ssp5,2080s,ssp5,24008
9.68274,8.994128571,0.475547399,9.12298,25.64202861,19.153,51.2458,135.05,94.667,2269.899,6.511627907,0.094212088,69.52491877,CM3.ssp5,2080s,ssp5,24008
9.89342,9.0228,0.431258078,9.17466,29.97509073,21.477,62.4198,186.65,119.1,2837.057,7.806501695,0.109884423,75.92082631,CM4.ssp5,2080s,ssp5,24008
9.12442,8.8122,0.415989729,8.86379,25.3732226,18.336,52.4044,209.76,100.0985,2605.794,7.176280794,0.102507565,77.04902397,CM5.ssp5,2080s,ssp5,24008
9.4063,8.9734,0.453586724,9.01047,25.32922457,18.034,50.7656,209.64,105.67,2392.335,6.665022379,0.100224838,74.90463602,CM6.ssp5,2080s,ssp5,24008
9.18712,8.861557143,0.464292425,8.89779,22.40613767,15.98,44.7604,165.09,94.5835,2388.183,6.206841752,0.09151501,74.42015904,CM7.ssp5,2080s,ssp5,24008
9.53276,8.8649,0.499477634,9.05894,23.73880069,17.735,46.963,144.13,93.0795,2329.403,6.271321212,0.090402894,71.45759121,CM8.ssp5,2080s,ssp5,24008
9.72008,9.015414286,0.488162478,9.11027,25.14121946,18.957,49.1928,148.15,95.762,2606.06,6.242088542,0.098104726,69.17127205,CM9.ssp5,2080s,ssp5,24008
9.76486,9.021185714,0.506455244,9.10921,25.0170181,19.009,48.3892,131.24,89.9475,2176.048,5.970039509,0.093630462,65.42034776,CM10.ssp5,2080s,ssp5,24008
9.71604,8.960114286,0.490184719,9.13269,23.95627515,17.698,47.9688,128.19,87.23,2062.234,6.130542896,0.086129019,68.73610665,CM11.ssp5,2080s,ssp5,24008
9.96756,9.306642857,0.50617416,9.30827,26.5718819,20.117,52.0306,203.69,108.87,2478.881,6.412502157,0.105485392,69.23291321,CM12.ssp5,2080s,ssp5,24008
3.253185,2.941671429,0.487360976,2.97693,8.992102802,6.8598,17.9446,57.061,31.8655,799.383,6.695976405,0.099951913,69.32574444,CM1.ssp1,Baseline,ssp1,24030
3.313855,2.9093,0.486578257,3.00715,9.131008095,7.21545,17.4733,67.305,32.056,871.294,6.396960639,0.096047705,66.88924336,CM2.ssp1,Baseline,ssp1,24030
3.272085,2.980271429,0.495792035,3.02277,8.839290856,6.84795,17.2833,45.731,31.6075,734.561,6.414915872,0.096034566,66.65955087,CM3.ssp1,Baseline,ssp1,24030
3.21614,2.943085714,0.487704421,2.99589,8.750638337,6.6607,17.2855,52.987,33.3755,787.051,6.619161479,0.096746873,69.99967616,CM4.ssp1,Baseline,ssp1,24030
3.260755,2.922114286,0.490990472,2.99412,8.999970989,6.9357,17.4926,57.979,32.1935,819.056,6.496762253,0.096648554,67.32646873,CM5.ssp1,Baseline,ssp1,24030
3.25301,2.904485714,0.498410699,2.99569,8.746351168,6.5629,17.3653,45.306,32.328,800.835,6.506727615,0.089991285,68.44741312,CM6.ssp1,Baseline,ssp1,24030
3.290155,2.920042857,0.494223743,3.049,9.000022887,6.8774,17.4796,59.544,34.426,819.819,6.532139063,0.096393239,69.0977418,CM7.ssp1,Baseline,ssp1,24030
3.276385,2.9761,0.494978053,3.05137,8.735740856,6.50615,17.5396,47.775,32.9175,737.965,6.540974275,0.09656318,69.54824996,CM8.ssp1,Baseline,ssp1,24030
3.34487,2.954185714,0.503041353,3.04141,8.888633053,6.89955,17.1539,46.046,33.5705,719.586,6.181032447,0.099218115,66.4509056,CM9.ssp1,Baseline,ssp1,24030
3.30305,2.9428,0.497735917,3.03573,8.987346195,6.9166,17.7172,43.891,33.133,767.4356,6.507122205,0.100442955,67.04051844,CM10.ssp1,Baseline,ssp1,24030
3.186195,2.888857143,0.496304897,2.95152,8.832624922,6.6887,17.4767,50.811,32.182,831.174,6.798187179,0.090824015,68.50183103,CM11.ssp1,Baseline,ssp1,24030
3.28217,2.984885714,0.49964837,2.99963,8.894655247,6.9946,17.0162,43.987,31.791,806.521,6.329699559,0.095260798,65.10592523,CM12.ssp1,Baseline,ssp1,24030
3.1619,2.890742857,0.47982731,2.95158,8.624144383,6.4926,17.087,63.646,35.337,796.9162,6.775103577,0.100303308,71.22621622,CM1.ssp1,2020s,ssp1,24030
3.17286,2.9288,0.441099502,2.96042,9.065301561,6.9581,17.9992,84.044,35.308,886.574,7.008062127,0.103650322,73.70124935,CM2.ssp1,2020s,ssp1,24030
3.28652,2.9331,0.50447974,2.95832,9.510590061,7.5543,18.1344,50.04,35.724,877.871,6.852415321,0.103548339,66.89839355,CM3.ssp1,2020s,ssp1,24030
3.43288,2.9386,0.47753267,2.96091,10.85056651,8.5221,20.9276,68.117,42.868,1033.696,7.634988698,0.115147787,70.39687126,CM4.ssp1,2020s,ssp1,24030
3.10032,2.890414286,0.459474387,2.90839,8.578715406,6.5298,17.1988,48.063,33.415,846.344,6.817296279,0.094052434,70.86763861,CM5.ssp1,2020s,ssp1,24030
3.20734,2.9172,0.478569454,3.01239,9.045917915,6.7694,18.142,47.946,31.8665,904.904,6.954735076,0.097588589,70.49427727,CM6.ssp1,2020s,ssp1,24030
3.24412,2.982342857,0.502899636,2.987,8.522177567,6.3945,16.712,53.469,32.6815,787.756,6.509068715,0.098861129,69.77830391,CM7.ssp1,2020s,ssp1,24030
3.38538,2.993914286,0.505357172,3.04221,8.863829871,6.6144,17.4316,52.961,36.9995,886.655,6.513419468,0.099497373,70.58852544,CM8.ssp1,2020s,ssp1,24030
3.28548,2.942471429,0.477456534,3.00205,8.992022725,6.7075,18.115,49.46,32.622,798.706,6.764004042,0.10197321,70.33242868,CM9.ssp1,2020s,ssp1,24030
3.29336,2.990957143,0.473147986,3.0306,9.207478689,6.8461,18.7846,61.915,33.1615,804.16,6.827009498,0.10284448,70.16715913,CM10.ssp1,2020s,ssp1,24030
3.20618,2.960014286,0.453071185,2.99073,8.944510559,6.4193,18.5594,58.456,34.737,874.554,7.127048388,0.093830758,74.32621652,CM11.ssp1,2020s,ssp1,24030
3.51138,2.999614286,0.507845693,3.13604,9.326061176,6.983,18.253,55.966,38.58,841.702,6.503482961,0.107224836,70.40808747,CM12.ssp1,2020s,ssp1,24030
3.134385,2.919271429,0.468750344,2.94545,8.338073873,6.0704,16.7704,57.689,35.002,775.762,6.694024506,0.100631083,74.85399381,CM1.ssp1,2050s,ssp1,24030
3.16237,2.907957143,0.455894704,2.93324,9.728726748,7.4286,19.1656,74.508,37.6485,870.386,7.408731426,0.107743709,72.66391508,CM2.ssp1,2050s,ssp1,24030
3.29471,2.9219,0.47852643,3.03772,9.239406069,7.05015,18.3099,48.55,37.465,781.882,6.799915622,0.099908895,69.94885673,CM3.ssp1,2050s,ssp1,24030
3.417055,2.9666,0.449537677,3.12014,10.73091365,7.8582,22.0166,61.966,48.4375,960.993,7.924733433,0.114355322,74.76027749,CM4.ssp1,2050s,ssp1,24030
3.097925,2.866214286,0.416796149,2.91322,9.02521535,6.37395,18.5784,56.689,37.344,871.613,7.322239886,0.100772297,75.59509063,CM5.ssp1,2050s,ssp1,24030
3.204335,2.877471429,0.470356958,2.95627,9.178667229,7.0299,18.1849,57.172,35.6425,1005.417,7.055364061,0.100524949,71.32427383,CM6.ssp1,2050s,ssp1,24030
3.092725,2.907985714,0.464587852,2.92789,8.339757447,6.09375,16.7179,54.842,33.8655,727.114,6.773136959,0.097619729,72.42890873,CM7.ssp1,2050s,ssp1,24030
3.158885,2.882928571,0.443088248,2.93586,9.309601451,6.797,19.3131,62.963,37.3025,860.037,7.464849148,0.104291293,74.5508111,CM8.ssp1,2050s,ssp1,24030
3.28407,2.967471429,0.492774211,2.99499,8.960290327,6.8073,17.9587,56.581,31.663,778.035,6.614018581,0.102557823,68.69690393,CM9.ssp1,2050s,ssp1,24030
3.3475,2.966257143,0.48829357,3.0579,9.244541139,7.0542,18.2851,49.471,34.9435,799.326,6.611680358,0.102902965,67.80830004,CM10.ssp1,2050s,ssp1,24030
3.171765,2.926842857,0.468288441,2.98665,8.99066607,6.7775,18.2544,47.788,35.9445,807.131,7.001291079,0.09573512,70.51055487,CM11.ssp1,2050s,ssp1,24030
3.50077,3.015771429,0.532465267,3.08111,8.924291011,6.85275,16.8486,69.513,32.821,773.68,6.104457019,0.102115107,66.3472331,CM12.ssp1,2050s,ssp1,24030
3.07688,2.851457143,0.444349327,2.93304,8.621595136,6.2354,17.5626,112.59,36.685,958.301,7.148410078,0.105355493,78.29200187,CM1.ssp1,2080s,ssp1,24030
3.26264,2.990828571,0.465995014,3.00406,9.626927042,7.3886,18.9578,56.592,37.19,817.244,7.138268396,0.104888173,70.61929703,CM2.ssp1,2080s,ssp1,24030
3.26212,2.9899,0.457440377,3.00176,9.449756119,6.7872,19.5636,61.985,36.5225,880.499,7.195014285,0.10323087,73.3343106,CM3.ssp1,2080s,ssp1,24030
3.3859,3.032171429,0.42386461,3.05034,10.98558334,7.6687,23.4688,79.669,43.8795,1095.448,8.353524912,0.118493312,78.17087325,CM4.ssp1,2080s,ssp1,24030
3.17428,2.933442857,0.438422892,2.95559,9.380440841,6.5518,19.597,60.241,39.985,936.849,7.751931147,0.105273753,76.92768626,CM5.ssp1,2080s,ssp1,24030
3.15528,2.936785714,0.455330461,2.94494,8.912428119,6.5523,18.338,67.113,36.6745,945.442,7.102254,0.099948798,74.85482438,CM6.ssp1,2080s,ssp1,24030
3.13116,2.878057143,0.463321427,2.92677,8.632236214,6.0697,17.9076,57.451,35.8285,942.271,7.064219011,0.101252876,75.80136932,CM7.ssp1,2080s,ssp1,24030
3.22832,2.956357143,0.449070139,2.99732,9.542830008,6.7567,19.974,59.218,39.233,878.094,7.61120335,0.105924369,75.46941027,CM8.ssp1,2080s,ssp1,24030
3.36116,2.925714286,0.474661832,3.07812,9.447146792,7.136,19.2856,53.299,36.36,847.288,7.037689369,0.106389155,70.73583628,CM9.ssp1,2080s,ssp1,24030
3.40952,2.9793,0.490556122,3.05427,9.479649311,7.1684,18.8416,71.193,34.6655,930.161,6.660351017,0.105424191,69.02951849,CM10.ssp1,2080s,ssp1,24030
3.19828,2.897271429,0.464801421,2.97881,8.874327425,6.266,18.4844,52.236,35.0495,824.357,7.214002526,0.09691486,74.08426357,CM11.ssp1,2080s,ssp1,24030
3.34864,2.880185714,0.489137201,3.02779,9.1618466,6.8994,18.0698,50.77,35.03,816.34,6.584882221,0.103329693,69.11899308,CM12.ssp1,2080s,ssp1,24030
3.253185,2.941671429,0.487360586,2.97693,8.992110011,6.8598,17.9453,57.061,31.8655,799.382,6.695976405,0.099952008,69.32577394,CM1.ssp3,Baseline,ssp3,24030
3.313855,2.9093,0.486579097,3.00715,9.130992316,7.21545,17.4733,67.305,32.056,871.294,6.397005904,0.096047799,66.88924281,CM2.ssp3,Baseline,ssp3,24030
3.272085,2.980271429,0.495802647,3.02277,8.839303358,6.848,17.2833,45.731,31.6075,734.561,6.414915872,0.096034599,66.65947028,CM3.ssp3,Baseline,ssp3,24030
3.21614,2.943085714,0.487704087,2.99589,8.750644324,6.6607,17.2855,52.987,33.376,787.051,6.619161479,0.09674689,69.99964079,CM4.ssp3,Baseline,ssp3,24030
3.260755,2.922114286,0.490990483,2.99412,8.999970788,6.9357,17.4926,57.979,32.1935,819.057,6.496762253,0.096648465,67.32641565,CM5.ssp3,Baseline,ssp3,24030
3.25301,2.904485714,0.49841067,2.99569,8.74635167,6.5629,17.3653,45.306,32.328,800.835,6.506727615,0.089991274,68.44740022,CM6.ssp3,Baseline,ssp3,24030
3.290155,2.920042857,0.49422489,3.049,9.000002008,6.8774,17.4796,59.544,34.426,819.816,6.532139063,0.096393234,69.09768728,CM7.ssp3,Baseline,ssp3,24030
3.276385,2.9761,0.494978808,3.05137,8.735727523,6.5061,17.5396,47.775,32.9175,737.964,6.540974275,0.096563103,69.548228,CM8.ssp3,Baseline,ssp3,24030
3.34487,2.954185714,0.503042352,3.04141,8.888615413,6.89955,17.1539,46.046,33.5705,719.586,6.181032447,0.099218285,66.45100454,CM9.ssp3,Baseline,ssp3,24030
3.30305,2.9428,0.497734191,3.03573,8.987377368,6.91665,17.7172,43.891,33.133,767.4376,6.507122205,0.100443012,67.04039295,CM10.ssp3,Baseline,ssp3,24030
3.186195,2.888857143,0.496305035,2.95152,8.832622458,6.6887,17.4767,50.812,32.182,831.174,6.798187179,0.090824098,68.50187026,CM11.ssp3,Baseline,ssp3,24030
3.28217,2.984885714,0.499647599,2.99963,8.894668972,6.9946,17.0162,43.987,31.791,806.521,6.329699559,0.095260856,65.10572293,CM12.ssp3,Baseline,ssp3,24030
3.16936,2.922042857,0.476734656,2.97489,8.736935621,6.4485,17.3784,76.748,35.0035,780.636,6.685576899,0.101998872,72.41654591,CM1.ssp3,2020s,ssp3,24030
3.2454,2.993271429,0.479452423,3.01508,8.961473122,6.8703,17.3304,102.16,35.0085,799.569,6.567572564,0.102748631,70.56169264,CM2.ssp3,2020s,ssp3,24030
3.27366,2.921242857,0.480873432,2.96422,9.487735639,7.4224,18.43,50.532,36.11,787.107,6.85184167,0.102551174,68.05670034,CM3.ssp3,2020s,ssp3,24030
3.40592,2.950485714,0.457730579,2.97512,10.84568135,8.2904,21.3866,73.522,45.161,985.088,7.684561,0.114311831,72.15435745,CM4.ssp3,2020s,ssp3,24030
3.1286,2.874042857,0.466710352,2.94453,8.644333641,6.4004,17.2038,67.662,33.245,926.642,6.903471201,0.096045832,74.26294765,CM5.ssp3,2020s,ssp3,24030
3.22754,2.953042857,0.472387808,2.99574,9.087237072,6.8163,17.9358,54.125,35.852,915.6,6.845709116,0.09874452,70.72482043,CM6.ssp3,2020s,ssp3,24030
3.12578,2.8992,0.49176911,2.91664,8.354327088,6.1982,16.4222,65.604,31.578,836.033,6.601808189,0.095555882,71.32395563,CM7.ssp3,2020s,ssp3,24030
3.30308,2.964342857,0.474715093,3.02378,9.350661194,7.0087,18.9412,52.419,37.765,837.696,7.143393439,0.102063703,71.9135848,CM8.ssp3,2020s,ssp3,24030
3.327,2.871714286,0.478281637,3.01519,8.902286164,6.5295,18.0734,54.541,33.267,851.996,6.624586715,0.098980431,70.75577968,CM9.ssp3,2020s,ssp3,24030
3.33152,2.994042857,0.503211089,3.03087,9.345779748,7.3824,18.2874,54.81,32.1555,804.159,6.624423686,0.103812471,65.7231676,CM10.ssp3,2020s,ssp3,24030
3.169,2.878785714,0.428611867,2.96984,9.261992735,6.4819,19.808,77.251,36.307,1037.649,7.623540549,0.101510576,76.84770952,CM11.ssp3,2020s,ssp3,24030
3.42456,2.971957143,0.499437198,3.05255,9.145293986,6.8542,18.1978,48.876,35.7055,996.736,6.558506786,0.103197751,70.15645211,CM12.ssp3,2020s,ssp3,24030
3.055025,2.875914286,0.439098655,2.92207,8.577798987,5.92355,18.0056,75.775,33.193,925.6145,7.429333639,0.103592851,79.33789089,CM1.ssp3,2050s,ssp3,24030
3.100985,2.894371429,0.447786681,2.89655,8.941590208,6.78965,17.8145,68.379,35.04,875.448,7.027766984,0.102619588,72.63539949,CM2.ssp3,2050s,ssp3,24030
3.306755,2.929957143,0.466020843,2.99566,9.505368836,6.9047,19.7511,58.333,38.1205,927.481,7.259821184,0.104778691,73.61895461,CM3.ssp3,2050s,ssp3,24030
3.43104,2.946614286,0.432125475,3.02,11.08491696,7.813,23.7038,92.152,47.409,1115.405,8.49085117,0.120961574,79.06291895,CM4.ssp3,2050s,ssp3,24030
3.00577,2.852471429,0.427407848,2.87565,8.951403249,6.52355,18.4465,48.484,33.0005,787.594,7.498727448,0.102354872,73.69572177,CM5.ssp3,2050s,ssp3,24030
3.15938,2.893071429,0.46639433,2.96868,8.994105904,6.7821,17.8652,69.351,33.774,854.421,7.135498104,0.098360638,73.09854627,CM6.ssp3,2050s,ssp3,24030
3.14521,2.904571429,0.457522631,2.91256,8.818416235,6.56975,17.6365,62.989,36.152,708.198,6.785206711,0.102291624,71.50461953,CM7.ssp3,2050s,ssp3,24030
3.11008,2.877328571,0.457322935,2.93799,8.582665979,6.31995,17.5892,52.365,34.1835,786.808,6.956460927,0.099049837,73.60540402,CM8.ssp3,2050s,ssp3,24030
3.1898,2.956214286,0.466159127,2.9987,8.852556479,6.80085,17.526,49.752,31.881,888.311,6.700608189,0.098640441,69.21196202,CM9.ssp3,2050s,ssp3,24030
3.295225,2.969028571,0.493697585,3.03352,9.279516728,7.11145,18.1293,60.208,34.5625,814.925,6.618758962,0.105237904,67.53189971,CM10.ssp3,2050s,ssp3,24030
3.1831,2.9188,0.453339306,2.9501,9.182526072,6.8096,18.7173,50.455,37.4465,835.071,7.279915805,0.100297594,73.00970631,CM11.ssp3,2050s,ssp3,24030
3.38195,2.972514286,0.505142953,3.04427,9.457520825,7.15755,18.6909,85.482,36.753,995.925,6.737133902,0.109627291,70.14820844,CM12.ssp3,2050s,ssp3,24030
2.993,2.873085714,0.410533345,2.89199,8.589070886,5.9095,18.3134,76.54,38.72,1099.899,7.694153024,0.108751077,82.09165872,CM1.ssp3,2080s,ssp3,24030
3.07034,2.856071429,0.419569176,2.92096,8.907470357,6.3288,18.1076,69.371,35.406,972.118,7.353778409,0.10762999,76.40556774,CM2.ssp3,2080s,ssp3,24030
3.06548,2.876685714,0.434984094,2.8958,9.065848745,6.3983,18.9484,60.019,37.394,829.623,7.699936062,0.10591938,76.93927512,CM3.ssp3,2080s,ssp3,24030
3.1185,2.892042857,0.395277908,2.9071,10.57989813,7.2256,22.6582,88.278,49.135,990.621,9.166907167,0.12271603,82.99690318,CM4.ssp3,2080s,ssp3,24030
2.96468,2.845371429,0.39162767,2.87343,8.922760737,6.1903,18.8492,52.473,37.1475,865.225,7.897918156,0.108595681,79.45196997,CM5.ssp3,2080s,ssp3,24030
3.03732,2.879785714,0.42490346,2.88981,8.860836287,6.4262,18.0342,54.872,37.2345,972.699,7.35655117,0.100674845,76.3093257,CM6.ssp3,2080s,ssp3,24030
3.01866,2.861371429,0.441445301,2.88844,8.408969344,5.8872,17.2938,66.177,35.3445,789.067,7.075059795,0.103541495,76.33980304,CM7.ssp3,2080s,ssp3,24030
3.09424,2.905914286,0.44163439,2.95004,8.614818244,6.0209,18.1722,50.188,36.609,898.339,7.284890636,0.100491061,76.43208903,CM8.ssp3,2080s,ssp3,24030
3.1225,2.943771429,0.44463121,2.93806,8.898385708,6.706,17.8708,60.822,35.7505,792.089,7.117694155,0.105962627,72.87464671,CM9.ssp3,2080s,ssp3,24030
3.16914,2.930814286,0.45556641,2.96927,9.268681592,6.7225,18.8016,52.385,34.8565,805.111,7.358463179,0.106271086,72.08692006,CM10.ssp3,2080s,ssp3,24030
3.10134,2.903842857,0.42604876,2.94087,9.099427955,6.5611,19.0146,54.57,33.954,938.353,7.457679584,0.102606643,74.96854682,CM11.ssp3,2080s,ssp3,24030
3.33646,2.9305,0.489531301,3.04846,9.019852241,6.4026,18.3566,89.4,41.772,892.833,6.940349952,0.107698139,77.11637183,CM12.ssp3,2080s,ssp3,24030
3.253185,2.941671429,0.487362,2.97693,8.992083911,6.8598,17.9446,57.062,31.8655,799.381,6.695976405,0.099951888,69.32564646,CM1.ssp5,Baseline,ssp5,24030
3.31377,2.9093,0.486579344,3.00715,9.130987698,7.2155,17.4733,67.304,32.056,871.297,6.397169991,0.09604739,66.8894056,CM2.ssp5,Baseline,ssp5,24030
3.272085,2.980271429,0.495803103,3.02277,8.839295218,6.84795,17.2833,45.731,31.6075,734.561,6.414915872,0.096034677,66.65956059,CM3.ssp5,Baseline,ssp5,24030
3.21614,2.943085714,0.487704364,2.99589,8.75063935,6.6607,17.2855,52.987,33.3755,787.051,6.619161479,0.096746935,69.99966473,CM4.ssp5,Baseline,ssp5,24030
3.260755,2.922114286,0.490990097,2.99412,8.999977861,6.9357,17.4926,57.979,32.1935,819.057,6.496762253,0.096648499,67.32645073,CM5.ssp5,Baseline,ssp5,24030
3.25301,2.904485714,0.498410665,2.99569,8.74635177,6.5629,17.3653,45.306,32.328,800.835,6.506727615,0.089991312,68.4474097,CM6.ssp5,Baseline,ssp5,24030
3.290155,2.920042857,0.494224207,3.049,9.000014437,6.8774,17.4796,59.544,34.426,819.819,6.532139063,0.096393102,69.09773783,CM7.ssp5,Baseline,ssp5,24030
3.276385,2.9761,0.494979131,3.05137,8.735721838,6.5061,17.5396,47.775,32.9175,737.964,6.540974275,0.096563068,69.54829302,CM8.ssp5,Baseline,ssp5,24030
3.34487,2.954185714,0.503041945,3.04141,8.888622604,6.89955,17.1539,46.046,33.5705,719.586,6.181032447,0.099218186,66.45092889,CM9.ssp5,Baseline,ssp5,24030
3.30305,2.9428,0.49773299,3.03573,8.987348814,6.9166,17.7172,43.891,33.133,767.4356,6.507122205,0.100443037,67.04052932,CM10.ssp5,Baseline,ssp5,24030
3.186195,2.888857143,0.496296782,2.95152,8.832618224,6.6887,17.4767,50.811,32.182,831.175,6.798187179,0.090824028,68.50199165,CM11.ssp5,Baseline,ssp5,24030
3.28217,2.984885714,0.499647459,2.99963,8.894671473,6.9946,17.0162,43.987,31.791,806.521,6.329699559,0.095260794,65.10575342,CM12.ssp5,Baseline,ssp5,24030
3.18354,2.877942857,0.462465322,2.93197,8.772982112,6.4372,17.9974,66.281,33.6065,980.029,6.846152396,0.09974513,72.67059952,CM1.ssp5,2020s,ssp5,24030
3.20868,2.919914286,0.464485305,2.95819,9.228924916,7.2291,17.7724,81.07,38.273,848.056,6.822306992,0.107545073,71.8461808,CM2.ssp5,2020s,ssp5,24030
3.20064,2.955957143,0.470442907,2.96308,9.506785909,7.4825,18.6294,59.981,36.231,839.026,7.11370226,0.103265779,69.07681378,CM3.ssp5,2020s,ssp5,24030
3.29768,2.950485714,0.445175171,2.98569,10.8606686,8.3464,21.5278,73.994,42.862,976.062,8.104970767,0.114995307,73.4698678,CM4.ssp5,2020s,ssp5,24030
3.12478,2.870371429,0.446273964,2.94419,8.799975614,6.4641,18.1428,51.578,33.2765,874.2,7.071665845,0.099179865,72.8130935,CM5.ssp5,2020s,ssp5,24030
3.25728,2.950128571,0.470687,3.04653,9.276228156,6.9472,18.4704,56.981,35.7285,823.852,6.941620002,0.098958926,70.16682006,CM6.ssp5,2020s,ssp5,24030
3.17414,2.893471429,0.478741993,2.91577,8.513353865,6.4822,16.8784,49.422,33.774,742.918,6.622581235,0.096327307,69.9925623,CM7.ssp5,2020s,ssp5,24030
3.26824,2.934314286,0.474071802,2.95092,9.25830219,6.837,18.6446,45.807,35.7335,905.138,7.073348347,0.102006517,71.8493588,CM8.ssp5,2020s,ssp5,24030
3.28058,2.904614286,0.47602269,3.03006,8.82184838,6.5435,17.5294,60.224,32.7495,863.216,6.669186546,0.102684321,71.5585877,CM9.ssp5,2020s,ssp5,24030
3.35816,2.981371429,0.501510636,3.01695,9.187641645,7.0712,17.8176,49.997,31.769,804.829,6.405352931,0.101173029,66.33696969,CM10.ssp5,2020s,ssp5,24030
3.04346,2.8954,0.404686649,2.91859,9.020312394,6.2104,19.4464,56.07,39.26,979.02,7.944576239,0.100858225,80.13911511,CM11.ssp5,2020s,ssp5,24030
